row_i,col_j,value
110,115,400.0
110,116,400.0
110,117,400.0
110,118,400.0
110,126,1.0
110,127,400.0
110,128,1.0
110,143,2.0
110,144,400.0
110,145,2.0
110,160,4.0
110,161,400.0
110,162,4.0
110,177,5.0
110,178,400.0
110,179,5.0
110,194,5.0
110,195,400.0
110,196,5.0
110,211,6.0
110,212,400.0
110,213,6.0
110,228,6.0
110,229,400.0
110,230,6.0
110,245,6.0
110,246,400.0
110,247,6.0
110,262,7.0
110,263,400.0
110,264,7.0
110,279,7.0
110,280,400.0
110,281,7.0
111,111,-400.0
111,112,400.0
111,113,400.0
111,114,400.0
111,115,400.0
111,116,400.0
111,117,400.0
111,118,400.0
111,127,1.0
111,128,400.0
111,129,1.0
111,144,2.0
111,145,400.0
111,146,2.0
111,161,4.0
111,162,400.0
111,163,4.0
111,178,5.0
111,179,400.0
111,180,5.0
111,195,5.0
111,196,400.0
111,197,5.0
111,212,6.0
111,213,400.0
111,214,6.0
111,229,6.0
111,230,400.0
111,231,6.0
111,246,6.0
111,247,400.0
111,248,6.0
111,263,7.0
111,264,400.0
111,265,7.0
111,280,7.0
111,281,400.0
111,282,7.0
112,112,-400.0
112,113,400.0
112,114,400.0
112,115,400.0
112,116,400.0
112,117,400.0
112,118,400.0
112,128,1.0
112,129,400.0
112,130,1.0
112,145,2.0
112,146,400.0
112,147,2.0
112,162,4.0
112,163,400.0
112,164,4.0
112,179,5.0
112,180,400.0
112,181,5.0
112,196,5.0
112,197,400.0
112,198,5.0
112,213,6.0
112,214,400.0
112,215,6.0
112,230,6.0
112,231,400.0
112,232,6.0
112,247,6.0
112,248,400.0
112,249,6.0
112,264,7.0
112,265,400.0
112,266,7.0
112,281,7.0
112,282,400.0
112,283,7.0
113,113,-400.0
113,114,400.0
113,115,400.0
113,116,400.0
113,117,400.0
113,118,400.0
113,129,1.0
113,130,400.0
113,131,1.0
113,146,2.0
113,147,400.0
113,148,2.0
113,163,4.0
113,164,400.0
113,165,4.0
113,180,5.0
113,181,400.0
113,182,5.0
113,197,5.0
113,198,400.0
113,199,5.0
113,214,6.0
113,215,400.0
113,216,6.0
113,231,6.0
113,232,400.0
113,233,6.0
113,248,6.0
113,249,400.0
113,250,6.0
113,265,7.0
113,266,400.0
113,267,7.0
113,282,7.0
113,283,400.0
113,284,7.0
114,114,-400.0
114,115,400.0
114,116,400.0
114,117,400.0
114,118,400.0
114,130,1.0
114,131,400.0
114,132,1.0
114,147,2.0
114,148,400.0
114,149,2.0
114,164,4.0
114,165,400.0
114,166,4.0
114,181,5.0
114,182,400.0
114,183,5.0
114,198,5.0
114,199,400.0
114,200,5.0
114,215,6.0
114,216,400.0
114,217,6.0
114,232,6.0
114,233,400.0
114,234,6.0
114,249,6.0
114,250,400.0
114,251,6.0
114,266,7.0
114,267,400.0
114,268,7.0
114,283,7.0
114,284,400.0
114,285,7.0
115,115,-400.0
115,116,400.0
115,117,400.0
115,118,400.0
115,131,1.0
115,132,400.0
115,133,1.0
115,148,2.0
115,149,400.0
115,150,2.0
115,165,4.0
115,166,400.0
115,167,4.0
115,182,5.0
115,183,400.0
115,184,5.0
115,199,5.0
115,200,400.0
115,201,5.0
115,216,6.0
115,217,400.0
115,218,6.0
115,233,6.0
115,234,400.0
115,235,6.0
115,250,6.0
115,251,400.0
115,252,6.0
115,267,7.0
115,268,400.0
115,269,7.0
115,284,7.0
115,285,400.0
115,286,7.0
116,116,-400.0
116,117,400.0
116,118,400.0
116,132,1.0
116,133,400.0
116,134,1.0
116,149,2.0
116,150,400.0
116,151,2.0
116,166,4.0
116,167,400.0
116,168,4.0
116,183,5.0
116,184,400.0
116,185,5.0
116,200,5.0
116,201,400.0
116,202,5.0
116,217,6.0
116,218,400.0
116,219,6.0
116,234,6.0
116,235,400.0
116,236,6.0
116,251,6.0
116,252,400.0
116,253,6.0
116,268,7.0
116,269,400.0
116,270,7.0
116,285,7.0
116,286,400.0
116,287,7.0
117,117,-400.0
117,118,400.0
117,133,1.0
117,134,400.0
117,135,1.0
117,150,2.0
117,151,400.0
117,152,2.0
117,167,4.0
117,168,400.0
117,169,4.0
117,184,5.0
117,185,400.0
117,186,5.0
117,201,5.0
117,202,400.0
117,203,5.0
117,218,6.0
117,219,400.0
117,220,6.0
117,235,6.0
117,236,400.0
117,237,6.0
117,252,6.0
117,253,400.0
117,254,6.0
117,269,7.0
117,270,400.0
117,271,7.0
117,286,7.0
117,287,400.0
117,288,7.0
118,118,-393.0
118,134,1.0
118,135,400.0
118,151,2.0
118,152,400.0
118,168,4.0
118,169,400.0
118,185,5.0
118,186,400.0
118,202,5.0
118,203,400.0
118,219,6.0
118,220,400.0
118,236,6.0
118,237,400.0
118,253,6.0
118,254,400.0
118,270,7.0
118,271,400.0
118,287,7.0
118,288,400.0
119,119,-398.0
119,120,400.0
119,121,400.0
119,122,400.0
119,123,400.0
119,124,400.0
119,125,400.0
119,126,400.0
119,127,400.0
119,128,400.0
119,129,400.0
119,130,400.0
119,131,400.0
119,132,400.0
119,133,400.0
119,134,400.0
119,135,400.0
119,136,400.0
119,137,1.0
119,153,400.0
119,154,2.0
119,170,400.0
119,171,3.0
119,187,400.0
119,188,4.0
119,204,400.0
119,205,5.0
119,221,400.0
119,222,5.0
119,238,400.0
119,239,5.0
119,255,400.0
119,256,6.0
119,272,400.0
119,273,6.0
120,120,-400.0
120,121,400.0
120,122,400.0
120,123,400.0
120,124,400.0
120,125,400.0
120,126,400.0
120,127,400.0
120,128,400.0
120,129,400.0
120,130,400.0
120,131,400.0
120,132,400.0
120,133,400.0
120,134,400.0
120,135,400.0
120,136,1.0
120,137,400.0
120,138,1.0
120,153,2.0
120,154,400.0
120,155,2.0
120,170,3.0
120,171,400.0
120,172,3.0
120,187,4.0
120,188,400.0
120,189,4.0
120,204,5.0
120,205,400.0
120,206,5.0
120,221,5.0
120,222,400.0
120,223,5.0
120,238,5.0
120,239,400.0
120,240,5.0
120,255,6.0
120,256,400.0
120,257,6.0
120,272,6.0
120,273,400.0
120,274,6.0
121,121,-400.0
121,122,400.0
121,123,400.0
121,124,400.0
121,125,400.0
121,126,400.0
121,127,400.0
121,128,400.0
121,129,400.0
121,130,400.0
121,131,400.0
121,132,400.0
121,133,400.0
121,134,400.0
121,135,400.0
121,137,1.0
121,138,400.0
121,139,1.0
121,154,2.0
121,155,400.0
121,156,2.0
121,171,3.0
121,172,400.0
121,173,3.0
121,188,4.0
121,189,400.0
121,190,4.0
121,205,5.0
121,206,400.0
121,207,5.0
121,222,5.0
121,223,400.0
121,224,5.0
121,239,5.0
121,240,400.0
121,241,5.0
121,256,6.0
121,257,400.0
121,258,6.0
121,273,6.0
121,274,400.0
121,275,6.0
122,122,-400.0
122,123,400.0
122,124,400.0
122,125,400.0
122,126,400.0
122,127,400.0
122,128,400.0
122,129,400.0
122,130,400.0
122,131,400.0
122,132,400.0
122,133,400.0
122,134,400.0
122,135,400.0
122,138,1.0
122,139,400.0
122,140,1.0
122,155,2.0
122,156,400.0
122,157,2.0
122,172,3.0
122,173,400.0
122,174,3.0
122,189,4.0
122,190,400.0
122,191,4.0
122,206,5.0
122,207,400.0
122,208,5.0
122,223,5.0
122,224,400.0
122,225,5.0
122,240,5.0
122,241,400.0
122,242,5.0
122,257,6.0
122,258,400.0
122,259,6.0
122,274,6.0
122,275,400.0
122,276,6.0
123,123,-400.0
123,124,400.0
123,125,400.0
123,126,400.0
123,127,400.0
123,128,400.0
123,129,400.0
123,130,400.0
123,131,400.0
123,132,400.0
123,133,400.0
123,134,400.0
123,135,400.0
123,139,1.0
123,140,400.0
123,141,1.0
123,156,2.0
123,157,400.0
123,158,2.0
123,173,3.0
123,174,400.0
123,175,3.0
123,190,4.0
123,191,400.0
123,192,4.0
123,207,5.0
123,208,400.0
123,209,5.0
123,224,5.0
123,225,400.0
123,226,5.0
123,241,5.0
123,242,400.0
123,243,5.0
123,258,6.0
123,259,400.0
123,260,6.0
123,275,6.0
123,276,400.0
123,277,6.0
124,124,-400.0
124,125,400.0
124,126,400.0
124,127,400.0
124,128,400.0
124,129,400.0
124,130,400.0
124,131,400.0
124,132,400.0
124,133,400.0
124,134,400.0
124,135,400.0
124,140,1.0
124,141,400.0
124,142,1.0
124,157,2.0
124,158,400.0
124,159,2.0
124,174,3.0
124,175,400.0
124,176,3.0
124,191,4.0
124,192,400.0
124,193,4.0
124,208,5.0
124,209,400.0
124,210,5.0
124,225,5.0
124,226,400.0
124,227,5.0
124,242,5.0
124,243,400.0
124,244,5.0
124,259,6.0
124,260,400.0
124,261,6.0
124,276,6.0
124,277,400.0
124,278,6.0
125,125,-400.0
125,126,400.0
125,127,400.0
125,128,400.0
125,129,400.0
125,130,400.0
125,131,400.0
125,132,400.0
125,133,400.0
125,134,400.0
125,135,400.0
125,141,1.0
125,142,400.0
125,143,1.0
125,158,2.0
125,159,400.0
125,160,2.0
125,175,3.0
125,176,400.0
125,177,3.0
125,192,4.0
125,193,400.0
125,194,4.0
125,209,5.0
125,210,400.0
125,211,5.0
125,226,5.0
125,227,400.0
125,228,5.0
125,243,5.0
125,244,400.0
125,245,5.0
125,260,6.0
125,261,400.0
125,262,6.0
125,277,6.0
125,278,400.0
125,279,6.0
126,126,-400.0
126,127,400.0
126,128,400.0
126,129,400.0
126,130,400.0
126,131,400.0
126,132,400.0
126,133,400.0
126,134,400.0
126,135,400.0
126,142,1.0
126,143,400.0
126,144,1.0
126,159,2.0
126,160,400.0
126,161,2.0
126,176,3.0
126,177,400.0
126,178,3.0
126,193,4.0
126,194,400.0
126,195,4.0
126,210,5.0
126,211,400.0
126,212,5.0
126,227,5.0
126,228,400.0
126,229,5.0
126,244,5.0
126,245,400.0
126,246,5.0
126,261,6.0
126,262,400.0
126,263,6.0
126,278,6.0
126,279,400.0
126,280,6.0
127,127,-400.0
127,128,400.0
127,129,400.0
127,130,400.0
127,131,400.0
127,132,400.0
127,133,400.0
127,134,400.0
127,135,400.0
127,143,1.0
127,144,400.0
127,145,1.0
127,160,2.0
127,161,400.0
127,162,2.0
127,177,3.0
127,178,400.0
127,179,3.0
127,194,4.0
127,195,400.0
127,196,4.0
127,211,5.0
127,212,400.0
127,213,5.0
127,228,5.0
127,229,400.0
127,230,5.0
127,245,5.0
127,246,400.0
127,247,5.0
127,262,6.0
127,263,400.0
127,264,6.0
127,279,6.0
127,280,400.0
127,281,6.0
128,128,-400.0
128,129,400.0
128,130,400.0
128,131,400.0
128,132,400.0
128,133,400.0
128,134,400.0
128,135,400.0
128,144,1.0
128,145,400.0
128,146,1.0
128,161,2.0
128,162,400.0
128,163,2.0
128,178,3.0
128,179,400.0
128,180,3.0
128,195,4.0
128,196,400.0
128,197,4.0
128,212,5.0
128,213,400.0
128,214,5.0
128,229,5.0
128,230,400.0
128,231,5.0
128,246,5.0
128,247,400.0
128,248,5.0
128,263,6.0
128,264,400.0
128,265,6.0
128,280,6.0
128,281,400.0
128,282,6.0
129,129,-400.0
129,130,400.0
129,131,400.0
129,132,400.0
129,133,400.0
129,134,400.0
129,135,400.0
129,145,1.0
129,146,400.0
129,147,1.0
129,162,2.0
129,163,400.0
129,164,2.0
129,179,3.0
129,180,400.0
129,181,3.0
129,196,4.0
129,197,400.0
129,198,4.0
129,213,5.0
129,214,400.0
129,215,5.0
129,230,5.0
129,231,400.0
129,232,5.0
129,247,5.0
129,248,400.0
129,249,5.0
129,264,6.0
129,265,400.0
129,266,6.0
129,281,6.0
129,282,400.0
129,283,6.0
130,130,-400.0
130,131,400.0
130,132,400.0
130,133,400.0
130,134,400.0
130,135,400.0
130,146,1.0
130,147,400.0
130,148,1.0
130,163,2.0
130,164,400.0
130,165,2.0
130,180,3.0
130,181,400.0
130,182,3.0
130,197,4.0
130,198,400.0
130,199,4.0
130,214,5.0
130,215,400.0
130,216,5.0
130,231,5.0
130,232,400.0
130,233,5.0
130,248,5.0
130,249,400.0
130,250,5.0
130,265,6.0
130,266,400.0
130,267,6.0
130,282,6.0
130,283,400.0
130,284,6.0
131,131,-400.0
131,132,400.0
131,133,400.0
131,134,400.0
131,135,400.0
131,147,1.0
131,148,400.0
131,149,1.0
131,164,2.0
131,165,400.0
131,166,2.0
131,181,3.0
131,182,400.0
131,183,3.0
131,198,4.0
131,199,400.0
131,200,4.0
131,215,5.0
131,216,400.0
131,217,5.0
131,232,5.0
131,233,400.0
131,234,5.0
131,249,5.0
131,250,400.0
131,251,5.0
131,266,6.0
131,267,400.0
131,268,6.0
131,283,6.0
131,284,400.0
131,285,6.0
132,132,-400.0
132,133,400.0
132,134,400.0
132,135,400.0
132,148,1.0
132,149,400.0
132,150,1.0
132,165,2.0
132,166,400.0
132,167,2.0
132,182,3.0
132,183,400.0
132,184,3.0
132,199,4.0
132,200,400.0
132,201,4.0
132,216,5.0
132,217,400.0
132,218,5.0
132,233,5.0
132,234,400.0
132,235,5.0
132,250,5.0
132,251,400.0
132,252,5.0
132,267,6.0
132,268,400.0
132,269,6.0
132,284,6.0
132,285,400.0
132,286,6.0
133,133,-400.0
133,134,400.0
133,135,400.0
133,149,1.0
133,150,400.0
133,151,1.0
133,166,2.0
133,167,400.0
133,168,2.0
133,183,3.0
133,184,400.0
133,185,3.0
133,200,4.0
133,201,400.0
133,202,4.0
133,217,5.0
133,218,400.0
133,219,5.0
133,234,5.0
133,235,400.0
133,236,5.0
133,251,5.0
133,252,400.0
133,253,5.0
133,268,6.0
133,269,400.0
133,270,6.0
133,285,6.0
133,286,400.0
133,287,6.0
134,134,-400.0
134,135,400.0
134,150,1.0
134,151,400.0
134,152,1.0
134,167,2.0
134,168,400.0
134,169,2.0
134,184,3.0
134,185,400.0
134,186,3.0
134,201,4.0
134,202,400.0
134,203,4.0
134,218,5.0
134,219,400.0
134,220,5.0
134,235,5.0
134,236,400.0
134,237,5.0
134,252,5.0
134,253,400.0
134,254,5.0
134,269,6.0
134,270,400.0
134,271,6.0
134,286,6.0
134,287,400.0
134,288,6.0
135,135,-393.0
135,151,1.0
135,152,400.0
135,168,2.0
135,169,400.0
135,185,3.0
135,186,400.0
135,202,4.0
135,203,400.0
135,219,5.0
135,220,400.0
135,236,5.0
135,237,400.0
135,253,5.0
135,254,400.0
135,270,6.0
135,271,400.0
135,287,6.0
135,288,400.0
136,136,-397.0
136,137,400.0
136,138,400.0
136,139,400.0
136,140,400.0
136,141,400.0
136,142,400.0
136,143,400.0
136,144,400.0
136,145,400.0
136,146,400.0
136,147,400.0
136,148,400.0
136,149,400.0
136,150,400.0
136,151,400.0
136,152,400.0
136,153,400.0
136,154,1.0
136,170,400.0
136,171,2.0
136,187,400.0
136,188,3.0
136,204,400.0
136,205,4.0
136,221,400.0
136,222,4.0
136,238,400.0
136,239,4.0
136,255,400.0
136,256,5.0
136,272,400.0
136,273,6.0
137,137,-400.0
137,138,400.0
137,139,400.0
137,140,400.0
137,141,400.0
137,142,400.0
137,143,400.0
137,144,400.0
137,145,400.0
137,146,400.0
137,147,400.0
137,148,400.0
137,149,400.0
137,150,400.0
137,151,400.0
137,152,400.0
137,153,1.0
137,154,400.0
137,155,1.0
137,170,2.0
137,171,400.0
137,172,2.0
137,187,3.0
137,188,400.0
137,189,3.0
137,204,4.0
137,205,400.0
137,206,4.0
137,221,4.0
137,222,400.0
137,223,4.0
137,238,4.0
137,239,400.0
137,240,4.0
137,255,5.0
137,256,400.0
137,257,5.0
137,272,6.0
137,273,400.0
137,274,6.0
138,138,-400.0
138,139,400.0
138,140,400.0
138,141,400.0
138,142,400.0
138,143,400.0
138,144,400.0
138,145,400.0
138,146,400.0
138,147,400.0
138,148,400.0
138,149,400.0
138,150,400.0
138,151,400.0
138,152,400.0
138,154,1.0
138,155,400.0
138,156,1.0
138,171,2.0
138,172,400.0
138,173,2.0
138,188,3.0
138,189,400.0
138,190,3.0
138,205,4.0
138,206,400.0
138,207,4.0
138,222,4.0
138,223,400.0
138,224,4.0
138,239,4.0
138,240,400.0
138,241,4.0
138,256,5.0
138,257,400.0
138,258,5.0
138,273,6.0
138,274,400.0
138,275,6.0
139,139,-400.0
139,140,400.0
139,141,400.0
139,142,400.0
139,143,400.0
139,144,400.0
139,145,400.0
139,146,400.0
139,147,400.0
139,148,400.0
139,149,400.0
139,150,400.0
139,151,400.0
139,152,400.0
139,155,1.0
139,156,400.0
139,157,1.0
139,172,2.0
139,173,400.0
139,174,2.0
139,189,3.0
139,190,400.0
139,191,3.0
139,206,4.0
139,207,400.0
139,208,4.0
139,223,4.0
139,224,400.0
139,225,4.0
139,240,4.0
139,241,400.0
139,242,4.0
139,257,5.0
139,258,400.0
139,259,5.0
139,274,6.0
139,275,400.0
139,276,6.0
140,140,-400.0
140,141,400.0
140,142,400.0
140,143,400.0
140,144,400.0
140,145,400.0
140,146,400.0
140,147,400.0
140,148,400.0
140,149,400.0
140,150,400.0
140,151,400.0
140,152,400.0
140,156,1.0
140,157,400.0
140,158,1.0
140,173,2.0
140,174,400.0
140,175,2.0
140,190,3.0
140,191,400.0
140,192,3.0
140,207,4.0
140,208,400.0
140,209,4.0
140,224,4.0
140,225,400.0
140,226,4.0
140,241,4.0
140,242,400.0
140,243,4.0
140,258,5.0
140,259,400.0
140,260,5.0
140,275,6.0
140,276,400.0
140,277,6.0
141,141,-400.0
141,142,400.0
141,143,400.0
141,144,400.0
141,145,400.0
141,146,400.0
141,147,400.0
141,148,400.0
141,149,400.0
141,150,400.0
141,151,400.0
141,152,400.0
141,157,1.0
141,158,400.0
141,159,1.0
141,174,2.0
141,175,400.0
141,176,2.0
141,191,3.0
141,192,400.0
141,193,3.0
141,208,4.0
141,209,400.0
141,210,4.0
141,225,4.0
141,226,400.0
141,227,4.0
141,242,4.0
141,243,400.0
141,244,4.0
141,259,5.0
141,260,400.0
141,261,5.0
141,276,6.0
141,277,400.0
141,278,6.0
142,142,-400.0
142,143,400.0
142,144,400.0
142,145,400.0
142,146,400.0
142,147,400.0
142,148,400.0
142,149,400.0
142,150,400.0
142,151,400.0
142,152,400.0
142,158,1.0
142,159,400.0
142,160,1.0
142,175,2.0
142,176,400.0
142,177,2.0
142,192,3.0
142,193,400.0
142,194,3.0
142,209,4.0
142,210,400.0
142,211,4.0
142,226,4.0
142,227,400.0
142,228,4.0
142,243,4.0
142,244,400.0
142,245,4.0
142,260,5.0
142,261,400.0
142,262,5.0
142,277,6.0
142,278,400.0
142,279,6.0
143,143,-400.0
143,144,400.0
143,145,400.0
143,146,400.0
143,147,400.0
143,148,400.0
143,149,400.0
143,150,400.0
143,151,400.0
143,152,400.0
143,159,1.0
143,160,400.0
143,161,1.0
143,176,2.0
143,177,400.0
143,178,2.0
143,193,3.0
143,194,400.0
143,195,3.0
143,210,4.0
143,211,400.0
143,212,4.0
143,227,4.0
143,228,400.0
143,229,4.0
143,244,4.0
143,245,400.0
143,246,4.0
143,261,5.0
143,262,400.0
143,263,5.0
143,278,6.0
143,279,400.0
143,280,6.0
144,144,-400.0
144,145,400.0
144,146,400.0
144,147,400.0
144,148,400.0
144,149,400.0
144,150,400.0
144,151,400.0
144,152,400.0
144,160,1.0
144,161,400.0
144,162,1.0
144,177,2.0
144,178,400.0
144,179,2.0
144,194,3.0
144,195,400.0
144,196,3.0
144,211,4.0
144,212,400.0
144,213,4.0
144,228,4.0
144,229,400.0
144,230,4.0
144,245,4.0
144,246,400.0
144,247,4.0
144,262,5.0
144,263,400.0
144,264,5.0
144,279,6.0
144,280,400.0
144,281,6.0
145,145,-400.0
145,146,400.0
145,147,400.0
145,148,400.0
145,149,400.0
145,150,400.0
145,151,400.0
145,152,400.0
145,161,1.0
145,162,400.0
145,163,1.0
145,178,2.0
145,179,400.0
145,180,2.0
145,195,3.0
145,196,400.0
145,197,3.0
145,212,4.0
145,213,400.0
145,214,4.0
145,229,4.0
145,230,400.0
145,231,4.0
145,246,4.0
145,247,400.0
145,248,4.0
145,263,5.0
145,264,400.0
145,265,5.0
145,280,6.0
145,281,400.0
145,282,6.0
146,146,-400.0
146,147,400.0
146,148,400.0
146,149,400.0
146,150,400.0
146,151,400.0
146,152,400.0
146,162,1.0
146,163,400.0
146,164,1.0
146,179,2.0
146,180,400.0
146,181,2.0
146,196,3.0
146,197,400.0
146,198,3.0
146,213,4.0
146,214,400.0
146,215,4.0
146,230,4.0
146,231,400.0
146,232,4.0
146,247,4.0
146,248,400.0
146,249,4.0
146,264,5.0
146,265,400.0
146,266,5.0
146,281,6.0
146,282,400.0
146,283,6.0
147,147,-400.0
147,148,400.0
147,149,400.0
147,150,400.0
147,151,400.0
147,152,400.0
147,163,1.0
147,164,400.0
147,165,1.0
147,180,2.0
147,181,400.0
147,182,2.0
147,197,3.0
147,198,400.0
147,199,3.0
147,214,4.0
147,215,400.0
147,216,4.0
147,231,4.0
147,232,400.0
147,233,4.0
147,248,4.0
147,249,400.0
147,250,4.0
147,265,5.0
147,266,400.0
147,267,5.0
147,282,6.0
147,283,400.0
147,284,6.0
148,148,-400.0
148,149,400.0
148,150,400.0
148,151,400.0
148,152,400.0
148,164,1.0
148,165,400.0
148,166,1.0
148,181,2.0
148,182,400.0
148,183,2.0
148,198,3.0
148,199,400.0
148,200,3.0
148,215,4.0
148,216,400.0
148,217,4.0
148,232,4.0
148,233,400.0
148,234,4.0
148,249,4.0
148,250,400.0
148,251,4.0
148,266,5.0
148,267,400.0
148,268,5.0
148,283,6.0
148,284,400.0
148,285,6.0
149,149,-400.0
149,150,400.0
149,151,400.0
149,152,400.0
149,165,1.0
149,166,400.0
149,167,1.0
149,182,2.0
149,183,400.0
149,184,2.0
149,199,3.0
149,200,400.0
149,201,3.0
149,216,4.0
149,217,400.0
149,218,4.0
149,233,4.0
149,234,400.0
149,235,4.0
149,250,4.0
149,251,400.0
149,252,4.0
149,267,5.0
149,268,400.0
149,269,5.0
149,284,6.0
149,285,400.0
149,286,6.0
150,150,-400.0
150,151,400.0
150,152,400.0
150,166,1.0
150,167,400.0
150,168,1.0
150,183,2.0
150,184,400.0
150,185,2.0
150,200,3.0
150,201,400.0
150,202,3.0
150,217,4.0
150,218,400.0
150,219,4.0
150,234,4.0
150,235,400.0
150,236,4.0
150,251,4.0
150,252,400.0
150,253,4.0
150,268,5.0
150,269,400.0
150,270,5.0
150,285,6.0
150,286,400.0
150,287,6.0
151,151,-400.0
151,152,400.0
151,167,1.0
151,168,400.0
151,169,1.0
151,184,2.0
151,185,400.0
151,186,2.0
151,201,3.0
151,202,400.0
151,203,3.0
151,218,4.0
151,219,400.0
151,220,4.0
151,235,4.0
151,236,400.0
151,237,4.0
151,252,4.0
151,253,400.0
151,254,4.0
151,269,5.0
151,270,400.0
151,271,5.0
151,286,6.0
151,287,400.0
151,288,6.0
152,152,-394.0
152,168,1.0
152,169,400.0
152,185,2.0
152,186,400.0
152,202,3.0
152,203,400.0
152,219,4.0
152,220,400.0
152,236,4.0
152,237,400.0
152,253,4.0
152,254,400.0
152,270,5.0
152,271,400.0
152,287,6.0
152,288,400.0
153,153,-396.0
153,154,400.0
153,155,400.0
153,156,400.0
153,157,400.0
153,158,400.0
153,159,400.0
153,160,400.0
153,161,400.0
153,162,400.0
153,163,400.0
153,164,400.0
153,165,400.0
153,166,400.0
153,167,400.0
153,168,400.0
153,169,400.0
153,170,400.0
153,171,1.0
153,187,400.0
153,188,2.0
153,204,400.0
153,205,3.0
153,221,400.0
153,222,3.0
153,238,400.0
153,239,4.0
153,255,400.0
153,256,5.0
153,272,400.0
153,273,5.0
154,154,-400.0
154,155,400.0
154,156,400.0
154,157,400.0
154,158,400.0
154,159,400.0
154,160,400.0
154,161,400.0
154,162,400.0
154,163,400.0
154,164,400.0
154,165,400.0
154,166,400.0
154,167,400.0
154,168,400.0
154,169,400.0
154,170,1.0
154,171,400.0
154,172,1.0
154,187,2.0
154,188,400.0
154,189,2.0
154,204,3.0
154,205,400.0
154,206,3.0
154,221,3.0
154,222,400.0
154,223,3.0
154,238,4.0
154,239,400.0
154,240,4.0
154,255,5.0
154,256,400.0
154,257,5.0
154,272,5.0
154,273,400.0
154,274,5.0
155,155,-400.0
155,156,400.0
155,157,400.0
155,158,400.0
155,159,400.0
155,160,400.0
155,161,400.0
155,162,400.0
155,163,400.0
155,164,400.0
155,165,400.0
155,166,400.0
155,167,400.0
155,168,400.0
155,169,400.0
155,171,1.0
155,172,400.0
155,173,1.0
155,188,2.0
155,189,400.0
155,190,2.0
155,205,3.0
155,206,400.0
155,207,3.0
155,222,3.0
155,223,400.0
155,224,3.0
155,239,4.0
155,240,400.0
155,241,4.0
155,256,5.0
155,257,400.0
155,258,5.0
155,273,5.0
155,274,400.0
155,275,5.0
156,156,-400.0
156,157,400.0
156,158,400.0
156,159,400.0
156,160,400.0
156,161,400.0
156,162,400.0
156,163,400.0
156,164,400.0
156,165,400.0
156,166,400.0
156,167,400.0
156,168,400.0
156,169,400.0
156,172,1.0
156,173,400.0
156,174,1.0
156,189,2.0
156,190,400.0
156,191,2.0
156,206,3.0
156,207,400.0
156,208,3.0
156,223,3.0
156,224,400.0
156,225,3.0
156,240,4.0
156,241,400.0
156,242,4.0
156,257,5.0
156,258,400.0
156,259,5.0
156,274,5.0
156,275,400.0
156,276,5.0
157,157,-400.0
157,158,400.0
157,159,400.0
157,160,400.0
157,161,400.0
157,162,400.0
157,163,400.0
157,164,400.0
157,165,400.0
157,166,400.0
157,167,400.0
157,168,400.0
157,169,400.0
157,173,1.0
157,174,400.0
157,175,1.0
157,190,2.0
157,191,400.0
157,192,2.0
157,207,3.0
157,208,400.0
157,209,3.0
157,224,3.0
157,225,400.0
157,226,3.0
157,241,4.0
157,242,400.0
157,243,4.0
157,258,5.0
157,259,400.0
157,260,5.0
157,275,5.0
157,276,400.0
157,277,5.0
158,158,-400.0
158,159,400.0
158,160,400.0
158,161,400.0
158,162,400.0
158,163,400.0
158,164,400.0
158,165,400.0
158,166,400.0
158,167,400.0
158,168,400.0
158,169,400.0
158,174,1.0
158,175,400.0
158,176,1.0
158,191,2.0
158,192,400.0
158,193,2.0
158,208,3.0
158,209,400.0
158,210,3.0
158,225,3.0
158,226,400.0
158,227,3.0
158,242,4.0
158,243,400.0
158,244,4.0
158,259,5.0
158,260,400.0
158,261,5.0
158,276,5.0
158,277,400.0
158,278,5.0
159,159,-400.0
159,160,400.0
159,161,400.0
159,162,400.0
159,163,400.0
159,164,400.0
159,165,400.0
159,166,400.0
159,167,400.0
159,168,400.0
159,169,400.0
159,175,1.0
159,176,400.0
159,177,1.0
159,192,2.0
159,193,400.0
159,194,2.0
159,209,3.0
159,210,400.0
159,211,3.0
159,226,3.0
159,227,400.0
159,228,3.0
159,243,4.0
159,244,400.0
159,245,4.0
159,260,5.0
159,261,400.0
159,262,5.0
159,277,5.0
159,278,400.0
159,279,5.0
160,160,-400.0
160,161,400.0
160,162,400.0
160,163,400.0
160,164,400.0
160,165,400.0
160,166,400.0
160,167,400.0
160,168,400.0
160,169,400.0
160,176,1.0
160,177,400.0
160,178,1.0
160,193,2.0
160,194,400.0
160,195,2.0
160,210,3.0
160,211,400.0
160,212,3.0
160,227,3.0
160,228,400.0
160,229,3.0
160,244,4.0
160,245,400.0
160,246,4.0
160,261,5.0
160,262,400.0
160,263,5.0
160,278,5.0
160,279,400.0
160,280,5.0
161,161,-400.0
161,162,400.0
161,163,400.0
161,164,400.0
161,165,400.0
161,166,400.0
161,167,400.0
161,168,400.0
161,169,400.0
161,177,1.0
161,178,400.0
161,179,1.0
161,194,2.0
161,195,400.0
161,196,2.0
161,211,3.0
161,212,400.0
161,213,3.0
161,228,3.0
161,229,400.0
161,230,3.0
161,245,4.0
161,246,400.0
161,247,4.0
161,262,5.0
161,263,400.0
161,264,5.0
161,279,5.0
161,280,400.0
161,281,5.0
162,162,-400.0
162,163,400.0
162,164,400.0
162,165,400.0
